REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,34,closed,opened,2009-06-05 20:31:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,34,closed,title,2009-06-05 20:31:31,00:00,,1,,"b""b'  Easy Custom Interpolations '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,body,2009-06-16 06:04:36,00:00,,,1,b'b\' Hi guys, I\\\'m running on Dev ENV, paperclip version 2.2.8," rails 2.1.2.Here is the problem. Sometimes i get that error that says ""Too many open files"" and the server crashes", i have to start again the mongrel daemon. sometimes i think its probably when i upload many files off course. I don\\\'t think is because of reading the files, but i\\\'m not sure. Thats one problem, and i think that probably is because of that, that i am missing files, i don\\\'t know exactly when just, one day to another, the files are gone. Step 1, upload a photoStep 2, Check that photo is uploaded  Note: in this step sometimes the image is not saved in all the sizes i declared on the model.Step 3, Check the thumb in the list view.Everything seems to be fine. Days after the images are gone... Please tell me what else do you need to track the bug, maybe the mongrel log, or the development log or something. Just tell me and i\\\'ll post it\'',,,,,,,,,,,,,,,
paperclip,44,closed,1,2009-06-16 06:04:36,697.95,,1,,"b""b' Anything and everything you can post will help with debugging this issue. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,2,2009-06-16 06:04:36,48.38,,1,,"b'b"" Any movement on this issue? I\'m seeing this behavior  in my production ENV where we will have 60",000+ open files, most of them RackMultipart temp files that are days old. I\'m using nginx + passenger," but given the RackMultipart file handling I would expect this problem anywhere.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,3,2009-06-16 06:04:36,451.77,,,1,"b'b"" I recently added paperclip to add a file (poster) to my model (Movie).  I have a script that loops over all my movies and sets the movie\'s poster to a file I download from the net. Everything worked fine in dev but in prod it fails after maybe 1000 movies and I lose all the files. Here\'s a gist w/", I think," all the relevant info.  Is this my fault do I need to close something? Paperclip version =  2.3.1.1Rails version = 2.3.4url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,4,2009-06-16 06:04:36,38.1,,1,,"b'b"" I\'m really hoping that Rails 2.3.4 solved this for us. It included a close of the multipart files that seemed to be causing our problems.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,5,2009-06-16 06:04:36,844.03,1,,,"b'b"" I\'m closing this as it has been a long while after you reported in", and we didn\'t have any debugging information to solve the problem. I think the problems we see here is the Rack bug," and it\'s hard to fix on the Paperclip side as we\'re only the middleman which handles the file from Rack to your storage.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,closed,2011-06-30 16:44:50,640.23,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,6,2009-06-16 06:04:36,1331.42,,1,,"b'b"" I regularly have this issue"," with Paperclip 2.4.2 on Rails 2.3.14 I don\'t know how I can help debug this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,7,2009-06-16 06:04:36,10.33,,1,,b'b\' Let\\\'s say I have a model with an attachment In a console session, If I do this : With in another terminal, I can see 2 open files : The Picture has been created, without errors, but the files handlers are not closed until I end my console (IRB) session. That\\\'s why whis a long running rake task which deals with hundreds of files," I have the ""Too many open files"" error pretty fast. I continue to dig and keep you posted\''",,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,8,2009-06-16 06:04:36,27.17,,1,,"b'b"" I\'ve cloned Paperclip and made my app using this local clone (master points now to #f7fdc9f13e348a760ca6ad3b068a66ce3773cb83). I\'ve put some traces and I can see that some of the temp files are well closed (and destroyed)"," but the original file (the one passed in the create method) and another temp file are not closed at all.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,9,2009-06-16 06:04:36,48.85,,1,,b'b\' The temp file that is not closed and destroyed is the one created by  , called from  . It comes from where and are the 2 files that are never closed. In the part of this method there is a call on but only if the variable  evaluates to  . And in my case, this is never set to  . At this point I\\\'ve identified 2 problems : 1) The original file is never closed if it is a local file (as opposed to a remote file or an uploaded file) and not already an Attachment instance. If I remove the in the ensure part, it is properly closed," but the test suite break with 2 failures and 66 errors (many ""IOError: closed stream"" errors) 2) If I have a style named ""original"""," a temp file is created and never . You\\\'ll ask why I\\\'d like to have an ""original"" that is not the original file. That\\\'s because some files can be really big (>1024x768)", or with  too high a resolution (\'',,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,reopened,2011-10-10 20:45:06,240.27,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,10,2009-06-16 06:04:36,262.75,,1,,"b'b"" Reopened as request. I\'ll take a look at this soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,11,2009-06-16 06:04:36,1254.28,,1,,"b'b"" +1"," I\'ve got the same issue in my project""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,12,2009-06-16 06:04:36,1068.3,,1,,"b'b"" Hi", I\'m sorry to push a little on this. Paperclip is an awesome project and I really appreciate the amount of work you guys put in it, but it\'s a real problem for me. I know that it\'s an open-source project and I should submit a patch instead of complaining, but I\'ve done the best I could. As I\'ve explain in my previous comment," the issue has two parts : a problem with how local files are treated (I guess it can be solved in Paperclip) and a problem with the way I\'m using Paperclip to keep an altered original. Please give me your opinion on both of these parts. Thanks in advance.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,13,2009-06-16 06:04:36,103.38,,,1,"b'b"" @jlecour: I\'ll be taking a look at this today. Thanks very much for your debugging efforts. The first part is getting a failing test so we can isolate the issue"," and you\'ve helped a lot there. @ikonyshev: Are you also on a Rails 2 project? I wonder if the problem is related to that somehow.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,14,2009-06-16 06:04:36,107.3,,1,,"b'b"" @jlecour: I\'m trying to force a large number of open files", but even opening 100,0, I can only manage lsof to return that about 500 are open. What version of ruby are you running," and do you have any GC tuning enabled?""'",,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,15,2009-06-16 06:04:36,15.77,,1,,"b""b' Ah"," nevermind. I spoke too soon.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,16,2009-06-16 06:04:36,12.53,,1,,"b'b"" Doing a bit more research", if the lifecycle of the objects runs as expected, the GC should clear out any lingering objects, which will close their files. The  \'d file in is unset when is cleared at the end of  . As long as the GC runs, those files will be closed automatically. So, I have to ask... the files in question are all being saved, right? Do you simply have thousands up uploads at the same time? Or (to jump back a bit) do you tweak your GC settings (REE, jruby," etc)?""'",,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,17,2009-06-16 06:04:36,84.4,,,1,"b'b"" Hi @jyurek Thank you very much for looking at this. I\'m using REE (2011.03) on a Mac and MRI 1.8.7 on a Debian. I don\'t think I\'ve tuned the GC in any of those environments. I do some tuning some times to run the GC manually in a big loop", but not here. I don\'t have any uploads at all. I have some images that are downloaded and then given to Paperclip (as an IO) as if they were uploaded files. Have you tried to reproduce the issue with the steps i\'ve put in this comment url  ?If you do this and see that a file descriptor is not freed," then we are on the same track. Feel free to ping me on twitter (@jlecour) if you want us to meet in an IRC chatroom or whatever. It might be easier to answer your questions and give you quicker feedback. Thanks again.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,18,2009-06-16 06:04:36,49.77,,,1,"b""b' Wow"," I just hit this today after upgrading to Rails 3.1 (and upgrading all my gems in the process). Glad to see someone is actively looking into this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,19,2009-06-16 06:04:36,106.13,,1,,"b""b' FYI I rolled back to Paperclip 2.3.8 and the problem went away.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,20,2009-06-16 06:04:36,204.93,,1,,"b'b"" I\'ve got the problem on rails 3.1", ruby 1.9.2 installed via rvm on linux and paperclip 2.3.16. Also I use Mongoid for storage, but I don\'t think that this is a problem.The problem occurs with the rake task that crawles another site," downloads images and stores them locally. There are about 50 000 images""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,21,2009-06-16 06:04:36,144.22,,,1,"b""b' After 3100 downloads there are 830 opened files.Model has few styles defined: Part of lsof list:  makefashion@neuron:~/$ lsof -c rake | grep streamrake  10851 makefashion  6u REG  251",2  2612   3275 /-10851-ykkvdb20111106-10851-t6ro2wrake  10851 makefashion  7u REG  251,2   14874   3296 /-10851-1dfxoq720111106-10851-16ncmdhrake  10851 makefashion  8u REG  251,2   858   3266 /-10851-1cnn3s4.jpgrake  10851 makefashion  9u REG  251,2   35324   3274 /-10851-rake  10851 makefashion 10u REG  251,2   51051   3306 /-10851-12c07rake  10851 makefashion 11u REG  251,2  330788   3269 /-10851-1xu03rake  10851 makefashion 12u REG  251,2  9471   3309 /-10851-12c07gz20111106-10851-bpiqzkrake  10851 makefashion 13u REG  251,2   11692   1228 /-10851-1xu03oc20111106-10851-1h34e0arake  10851 makefashion 14u REG  251,2   55448   3270 /-10851-1xu03oc20111106-10851-1pmbss4rake  10851 makefashion 15u REG  251,"2   21523   3272 /-10851-1xu03oc20111106-10851-i9wh7e'""",,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,22,2009-06-16 06:04:36,1061.78,,1,,"b'b"" Ok I\'ve looked into this some more", and after running some tests, I\'ve determined that if I save my attachments, then what\'s choking my open files isn\'t Paperclip, it\'s the failure to close the files that are passed in to Paperclip. I won\'t close those for you, as I that would be presumptuous and an unexpected side effect. If you don\'t save your attachments, you should be, as the Tempfile is kept around until the model is saved," whereupon it\'s closed when it\'s GC\'ed. I\'m not seeing that this is a Paperclip problem at the moment. Can someone show me differently?""'",,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,23,2009-06-16 06:04:36,75.55,,,1,b'b\' @jyurek AFAICT You\\\'re absolutely right about this. I\\\'ve looked into my code, and I definitely open a file and never close it. But I honestly don\\\'t know how I can close it. Here is part of my code : As you can see, if I provide an parameter," it is downloaded and processed as a regular uploaded file.The file is opened with OpenURI as an ""io"" object", passed to Paperclip. I\\\'d like to close that file in a callback, but I don\\\'t know how to access to this file handler anymore Do you have an idea? Thanks for your great and invaluable help.\'',,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,24,2009-06-16 06:04:36,7.68,,,1,"b""b' Well", the good news is that because Paperclip makes its own copy," you can assign it and then close it. So this might just be all you need:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,25,2009-06-16 06:04:36,755.98,,,1,"b'b"" Thanks @jyurek"," I\'ve put some in my code and I don\'t have the first issue anymore : Here is the diff :  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,26,2009-06-16 06:04:36,7.92,1,,,"b'b"" @jyurek Now that you\'ve saved me once", I\'m a little embarrassed to ask for your help on the second part of my issue. The problem is that I\'d like to keep a quite large version of image attachments, but not the original. For example, I sometimes get very big images, with a resolution higher than 72dpi, bigger than a regular screen, and sometimes in a CMYK mode. That\'s why I use this : for my attachments.I\'d like to have a 1024x768px / 72dpi to become the original and destroy the provided picture. It\'s working quite well," but I still have some file left open since what Paperclip think is the original is not really the original. I\'d be more than happy to write a use-case in the FAQ if there is a good solution for this. Thanks.""'",,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,27,2009-06-16 06:04:36,313.27,,1,,"b'b"" So", if I understand you right... you\'re overwriting the style," and Paperclip is holding the actual original file open as a result?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,28,2009-06-16 06:04:36,5.13,,1,,"b""b' @jyurek Absolutely'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,29,2009-06-16 06:04:36,10.83,,1,,"b'b"" Hmm"," yeah. It would get overwritten during the processing phase. That\'s an issue I don\'t know the best solution for. I think that\'ll require a code change to detect if the original is being overwritten.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,30,2009-06-16 06:04:36,16.85,,,1,"b'b"" OK", thank you very much @jyurek," you\'ve been a great help for me.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,closed,2011-12-13 20:04:13,1399.12,2,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,31,2009-06-16 06:04:36,272.4,,1,,"b""b' Was a fix for this ever merged into paperclip master?  Or are users expected to handle the  themselves when they encounter this issue? Running into this on paperclip 2.5.2 and Rails 3.0.10.  Rolling back to 2.3 to see if the issue resolves.  (We had encountered it occasionally on 2.3", but on 2.5 it happens every time we run a full rake -we have integration tests that attach files," but they do not fail when run on their own).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,32,2009-06-16 06:04:36,613.55,,,1,"b""b' This is still an issue for me on paperclip 2.7.0 when running cucumber tests. This same code works fine in paperclip 2.3.8.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,44,closed,-,-,-,2,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,opened,2009-06-18 20:56:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,title,2009-06-18 20:56:26,00:00,,1,,"b""b' Paperclip uses before_destroy slightly incorrectly'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,body,2009-06-18 20:56:26,00:00,,1,,"b'b"" Paperclip should probably use after_destroy to remove authenticated files", since before_destroy hooks have the power to stop the object\'s destruction. If paperclip\'s hook runs (removing the files), and then another hook stops the destruction, the object is left with a half-dead attachment. Here is a patch which addresses the issue. Essentially, changing before_destroy to after_destroy," and modifying the Attachment class to not mess with the instance properties if they are frozen (i.e. it\'s being destroyed).""'",,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,1,2009-06-18 20:56:26,0.93,,1,,"b'b"" It seems that github ate my patch. I\'m probably doing something wrong. I\'ll throw it up somewhere else and post a link.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,2,2009-06-18 20:56:26,12.63,,1,,"b'b"" I\'ve forked and applied my changes over there: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,3,2009-06-18 20:56:26,1314.17,1,,,"b'b\' I\\\'m a little unclear why as to why this has been tagged as a ""feature request"" and not a ""bug"". This could interact badly with other plugins or application code; indeed", it has in one of my applications.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,4,2009-06-18 20:56:26,754.7,,1,,"b'b"" +1"," if it\'s possible add tests to your patch. Current workaround:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,5,2009-06-18 20:56:26,1173.37,,,1,"b'b"" +1 from me too.  asquared\'s patch worked fine. In my case", I\'m tracking the total size of files that users have uploaded and was wanting to use a before_destroy hook to decrement the size of the current file from the user\'s total count.  Because paperclip\'s before_destroy hook ran before mine," the file size was gone before I could look at it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,6,2009-06-18 20:56:26,999.02,,1,,"b'b"" I can see the use case for this one", but I also can see the potential failure that stop me from applying this one. I don\'t think I really concern about dangling file; that can be easily fix by issue some command to scan your directory. If we move the callback to be  , what if Paperclip\'s callback was already executed, your file was deleted," but another callback on the chain return false? Leaving a dangling file seems more reasonable than losing a file here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,closed,2011-06-24 19:51:15,1374.82,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,7,2009-06-18 20:56:26,43.5,,,1,b'b\' I don\\\'t think I mentioned anything about dangling files (nor did anyoneelse)," and the ""potential failure"" you describe is exactly what happenedwhen I submitted this patch! Files were being removed in a before_destroyhook", which ran before other hooks that sometimes returned false. Maybe it\\\'sbeen fixed in the interim, but if not, you should rethink having closed thisissue.\'',,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,8,2009-06-18 20:56:26,8.33,,1,,"b""b' It must have been a long week", and I thought that we were doing ... Ok," reopen it :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,reopened,2011-06-24 20:43:08,51.88,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,9,2009-06-18 20:56:26,1124.38,,,1,"b""b' Paperclip", currently, prepares to remove the files and actually removes them  , which looks like what this ticket is asking for. If this needs to change," we should open a new ticket. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,closed,2012-01-20 15:27:28,1124.33,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,46,closed,-,-,-,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,opened,2010-02-08 12:45:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,title,2010-02-08 12:45:10,00:00,,1,,"b""b' avoid requiring  multiple times'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,body,2010-02-08 12:45:10,00:00,,1,,b'b\' While using paperclip with S3," I noticed the """" file was being required multiple times per page. 17 in my case. Ruby says it will not load the file a second time"," but something about ""require \\\'\\\'"" takes about 80ms on my Windows box even after the initial load. For a page with 17 requires", that\\\'s 1.36 seconds which could be avoided simply by requiring \\\'\\\' only once.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,1,2010-02-08 12:45:10,181.55,,,1,"b'b"" I\'ve checked and seems like we\'ve require only one time now. Thank you for reporting in! :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,closed,2011-06-24 15:46:43,181.55,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,2,2010-02-08 12:45:10,277.53,,1,,"b'b"" That does not seem to be true. \'\' is required each time the Paperclip::Storage::S3 module extends an AR class: url  So", it\'s still being loaded multiple times," and in dev this occurs every page load since models are reloaded.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,reopened,2011-06-24 20:25:24,278.68,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,3,2010-02-08 12:45:10,1.7,,1,,"b'b"" Ok"," I\'m going to investigate more on this issue then. Do you know if there\'s a way to fix this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,4,2010-02-08 12:45:10,6.93,,1,,"b'b"" One fix that comes to mind is to require\'\' at global scope. If you wanted to make it only display an error later when you tried to use it"," you could set a variable indicating failure and check it when Paperclip::Storage::S3 extends something.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,5,2010-02-08 12:45:10,1276.0,,1,,"b'b"" Are you sure that it\'s requiring the library multiple times? We have a guard clause against doing that. If AWS::S3 is defined"," it shouldn\'t run the require again.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,6,2010-02-08 12:45:10,111.63,,1,,"b'b"" Ah", sorry, I was running 2.3.8. I didn\'t notice the snuck in there. I upgraded to 2.3.11 and this is now fixed (however I can\'t get 2.3.12 to run," but I\'ll file a separate ticket for that). Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,closed,2011-06-30 19:40:31,1395.12,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,150,closed,-,-,-,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,opened,2010-07-10 04:28:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,title,2010-07-10 04:28:33,00:00,,1,,"b""b' Support for non-ActiveRecord ORMs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,body,2010-07-10 04:28:33,00:00,,1,,"b""b' It looks like it would be almost trivially easy: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,1,2010-07-10 04:28:33,637.3,,1,,"b'b"" All it takes is the following to get Paperclip working with Mongoid and Rails beta 4:url  Then instead of doing You do And it works. The only reason it doesn\'t work with Mongoid is because Paperclip looks for the ActiveRecord logger", which might not exist when using Mongoid. So by changing the ActiveRecord logger to the Rails logger," it does work. Or by completely turning off logging of course.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,2,2010-07-10 04:28:33,1338.7,,,1,"b""b' It would be nice if it were easy to replace the ActiveRecord logger with the Rails logger.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,3,2010-07-10 04:28:33,16.7,,1,,"b'b"" Indeed. Without the need to fork the project. Basically the only way to (as far as I know) work with (official) Paperclip and Mongoid is to turn the logger off", but yeah," then it wont log at all. I\'m doing it in one of my projects though: ****  [:log] = false""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,reopened,2011-06-20 05:29:38,61.08,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,4,2010-07-10 04:28:33,948.87,,,1,"b'b"" I\'m reopen this one until we fully support Mongoid and another ORM. Anybody want to help me with pull requests? :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,5,2010-07-10 04:28:33,5.9,,1,,"b'b"" I\'m currently looking at two patches to be merged:@snitko\'s patch at snitko@163f81b9af2cfe5a9bb5b23749eff6e2bca7c7e0@meskyanichi\'s patch at meskyanichi@1f6f44dae5d4233dd855a918406f8e96e70b5ef4 (This was from #291) I\'ll try to get those in"," and let see if the test pass or not. Do any of you guys seeing more places need to be fixed?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,6,2010-07-10 04:28:33,32.23,,,1,"b'b"" Please forget my last comment. So apparently in #485 @german has submit a pull request that finally make it work with his RedisORM nicely. I think that should fix the issues that you have found for Mongoid too. So those two commits in the comment above should not applied anymore. However", there\'s some missing piece that I think it would be nice to add, such as automatically include to each ORM. So I\'ll keep this one open," and patches always welcome :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,7,2010-07-10 04:28:33,893.9,,1,,"b'b"" I\'m using mongoid I added \'include Paperclip\' under my \'include Mongoid::Document\' -when I try to access the page"," I get: Any ideas?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,8,2010-07-10 04:28:33,73.53,,1,,"b""b' For anyone looking for Mongoid support there is a mongoid flavored version of paperclip here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,9,2010-07-10 04:28:33,1079.87,,,1,"b'b"" I\'m not 100% sure if this is enough", but in master I\'ve guarded the ActiveRecord-specific stuff in the Railtie. If someone is so inclined, can they check it out for me and let me know if anything else needs to change? I\'ll be closing this ticket," so please open another. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,closed,2012-01-20 16:15:33,645.92,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,248,closed,-,-,-,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,301,closed,opened,2010-09-17 14:43:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,301,closed,title,2010-09-17 14:43:15,00:00,,1,,"b""b' Upload get encoding error when file name is Chinese'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,301,closed,body,2010-09-17 14:43:15,00:00,1,,,"b'b"" Encoding::CompatibilityError (incompatible character encodings: ASCII-8BIT and UTF-8):  :63:in  each\'  :60:in ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,301,closed,1,2010-09-17 14:43:15,125.12,,1,,"b""b' I also have this issue", It seems that paperclip pass a string in  ASCII-8BIT when calling attribute setter," which cause the adapter reject the string.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
paperclip,301,closed,2,2010-09-17 14:43:15,887.37,,1,,"b'b"" +1My rails version is 3.0.7 and paperclip version is 2.3.11I alose got this  uploaded file with a chinese name(eg:\'\\xe5\\x90\\x8e\\xe6\\x9d\\xa5.mp3\')"," it will cause an enception below:Encoding::CompatibilityError in VoicesController#create incompatible character encodings: UTF-8 and ASCII-8BIT But it goes well with english file name.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
